page,name,link,thumbnail,rating,date,snippet,images,local_guide,label_sentimen
33,bona pardede,https://www.google.com/maps/contrib/114993623240016808339?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGXCTsiuFN9VDz_D4h-SQJ5Vazh7j5sJpNILicnVpYrqYxEYO4=s120-c-rp-mo-ba5-br100,5.0,2 tahun lalu,Kampus Adem,,True,positif
34,Putrifanani2,https://www.google.com/maps/contrib/104230317926487168389?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU_9KLva9Kqae8CMRpSu6zsT_F1glhPuY8WDc27tHECkM_7sgIv=s120-c-rp-mo-br100,5.0,7 tahun lalu,Calon maba POLTEKPOS💕,,,positif
34,Agung Purwanto,https://www.google.com/maps/contrib/113288823658639612316?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUfMHnSC8MfkXGDK2BCTHmMDmcbP0oEm2bhiw-d7lggaiWAL1Bc=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Bagus dan berkualitas,,True,positif
34,Danny Saputra,https://www.google.com/maps/contrib/104407592863992929272?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVz0ooAAunxSQ5E7h5pIUoP8l9aMKdjFyR6hBbmtaHxsMexcyaO=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren kampusnya,,True,positif
34,Yudi H (Yudi Hartono),https://www.google.com/maps/contrib/108678245687021142139?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXrlDOhxkyW6sYRZPb0lHB0e2i4AzxxGnZpcexXf6LcSFG2TN4=s120-c-rp-mo-br100,5.0,2 tahun lalu,keren ini..,,True,positif
34,Rika Andriyati,https://www.google.com/maps/contrib/103921263232028702686?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLRt9LIlQbGBhP2Ha9NwOtiwAHbyruV-tJL6lQnDMuhVqFmKg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yang kereeeeen ini.....,,,positif
34,Rian Rchman,https://www.google.com/maps/contrib/104208506361811404583?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK93WIomp8ilaeYrsGvHouUjhHghBXuA-pYL37zyErIfOEnxw=s120-c-rp-mo-br100,5.0,2 tahun lalu,Nyaman dong,,True,positif
34,dony ernawan,https://www.google.com/maps/contrib/113175900748862242057?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKyivlaIGIqJ0cBRLA8GckJd2lq-xtQe4h-xX6FaBrWUfsssA=s120-c-rp-mo-br100,4.0,setahun lalu,Lingkungan asri,,,positif
34,Fenny Mahwi,https://www.google.com/maps/contrib/103540521516669885595?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJhxpv02pPrxiJo7vcm8uHlRbJpMKuysuwHN1xER6u1Q3gZNg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kerennnn,,,positif
34,Febrianor,https://www.google.com/maps/contrib/107704142419884554073?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUK5-zqRrJVvhVWCtwXvbyUMbj7O5Ih6N5ahdm1IMR3DpSL7vp6=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Cakep,,True,positif
34,Siti Umaidah,https://www.google.com/maps/contrib/111685257704810370323?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUMA4BkJFvBFzGEEKnA-IMX8bc15cYd7UyS-e6aJnq6eJfI3vA=s120-c-rp-mo-ba4-br100,2.0,6 tahun lalu,Kurang direnovasi dan dirawat,,True,negatif
35,Bobby O,https://www.google.com/maps/contrib/117507388730846579095?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUmglFgWYFtJKczOZqvGIl09BcKQ6Yeilm0dCcDpzENPiKibymG=s120-c-rp-mo-br100,5.0,2 tahun lalu,Wah,,True,netral
35,Euis Roseliana,https://www.google.com/maps/contrib/117852703092755238557?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLQk5TWYg8q8m5m80fB5yDrQlNVIkF0gOYSxB-cFN6cMTRgMA=s120-c-rp-mo-br100,5.0,setahun lalu,hahaha kangen,,,positif
35,Sri Wahyuni,https://www.google.com/maps/contrib/113832147016341155639?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWvAe0tYDgGeU8A8o9SjMKRDJOUbYiYBpGG1cFEXhM-qzyDRVRp=s120-c-rp-mo-br100,5.0,8 tahun lalu,Bisa smp juga,,True,positif
35,ka har,https://www.google.com/maps/contrib/101539511169968756486?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKnGRPbHxkmGjF5hJZA3HHJqg9xug-IO0_V7rlIphWfv5hgDg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampusnya keren,,True,positif
35,zamalluddin siregar,https://www.google.com/maps/contrib/108185611971764507184?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJN19U-4gY0jVKeZJDjFFISNfEU8KV21sJ_VSgcZT8x5Cps1w=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yang asri,,True,positif
35,Chrisdian Farani,https://www.google.com/maps/contrib/110096399990629334021?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU1SF6XmXf9hlTPfr0jLmtM0IZKVqA4MX8Cux8d2ipn3PjLQIcF=s120-c-rp-mo-br100,4.0,11 tahun lalu,Recomended,,,positif
35,Bang Yos,https://www.google.com/maps/contrib/115913050921050534819?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLyW2V3qoo81_FMWTBehGjY3mVjLChqCIRY7iqVP2RLj40KfA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampusmya oke,,,positif
35,Rosnani Nasrul,https://www.google.com/maps/contrib/107493810655279138101?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOU-8bvDGU736v9vzzEFWHmE31rf2VStdK8ul0Km88oqR2M3L7=s120-c-rp-mo-br100,5.0,8 tahun lalu,Mantap,,,positif
35,Alif Mabruri,https://www.google.com/maps/contrib/100447572369926757352?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVkgb5aqEUKbayIHVg0pKdtszEv7Q0tJHtCsfzO2nDyQSORrZea=s120-c-rp-mo-ba3-br100,5.0,11 tahun lalu,Kampus Favorit,,True,positif
35,Feri Harfiana,https://www.google.com/maps/contrib/102511818554013523917?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIfUzd3YhD3E_ibzt76DllDqpmy5FBQWTpa9rRcywVNAyAqtjw=s120-c-rp-mo-ba5-br100,5.0,5 tahun lalu,Luas,,True,positif
36,Satriawan Al Bayani,https://www.google.com/maps/contrib/111448472189165954757?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW4qoBa0x6IL1TspT68BmL3ikbPBCPxJVqfwWK5YP0A_pNCBY-bXg=s120-c-rp-mo-ba5-br100,4.0,2 tahun lalu,Muantap!!!,,True,positif
36,Panca Sadewa,https://www.google.com/maps/contrib/111197955940554606403?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLXJYzk5it0zGWCyCyFIcPMks_6CxxdgLr_lNMtWW-kOukwdg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus TOP,,True,positif
36,Muhamad Alwani,https://www.google.com/maps/contrib/112362058829203021980?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLCIKGMlHK7EPivwpFZJ4XbylRCdy5-qAz0mTiPEQJCdU6jOA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Universitas unggulan,,True,positif
36,Hendri Lasmana,https://www.google.com/maps/contrib/105013676538460944896?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJBhNpg3iKGARLagDRbIxJDTXhoX2P9dfvnb1MWh77CrpPs-A=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren ini 👍👍,,,positif
36,azul fachri,https://www.google.com/maps/contrib/100007084288592352450?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJdaexzj9F-nPjrNtj00HpOo5TeXy9Icucwcd0kEWfxttiKww=s120-c-rp-mo-ba6-br100,5.0,2 tahun lalu,Kampus Kerenn,,True,positif
36,Narendra Ali,https://www.google.com/maps/contrib/108923968280339248212?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIwsRdMVLqk2jasJV-kR6kGOwMO2aBedUOT0B24EDIg9T_IjA=s120-c-rp-mo-ba3-br100,5.0,5 tahun lalu,Kampus orange,,True,netral
36,Yunifa Akmalia,https://www.google.com/maps/contrib/116956560145363832972?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX5I5jpVAJ4id898HnuapY2LW4BjKYnCa39-39YHG2oLpDTm1VM=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Bangga dengan ULBI ,",,,positif
36,Zigid Z,https://www.google.com/maps/contrib/110390791320236658923?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKkOkU7GoW8UYEITFJWDsLJkyyEdmYpHyl17XQ5CYwlInK1HQ=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,Di bandung,,True,netral
36,Doni Nurul Sadad,https://www.google.com/maps/contrib/111489182851833761746?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXAlkO2Qon5MP3IwjIns8Zxkc8S2iK29D3rQhC1i4R4ey-itMU=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kerenn....,,,positif
36,Fahmi Nurul Fikri,https://www.google.com/maps/contrib/107945933750637102239?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWaY6aVAgxXc15saoI1YofPUbUlJV_9eOzRkLXbYgtXKTAF-79g=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren,,,positif
37,Hans Guciano,https://www.google.com/maps/contrib/111382319105800728359?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKT2Ny9eU1NtRD4huHOU78JwTV8R3rNcPlhQ5Z3_ogdDq8GrQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren... 👍👍👍,,,positif
37,Fendi Anjasmara,https://www.google.com/maps/contrib/103928163722143347434?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW91FSPgUCS05b6_vocdpfoXqGOiUr6LeQb6Vl2FL2Pya_yg0GGWA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren,,True,positif
37,Khoirul Auliya Lubis,https://www.google.com/maps/contrib/101087529552195186056?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWoEtPbpSWGTCU4McyRpGBrUoR7ka2XoERxf3ES2n0dEL_UV_cF=s120-c-rp-mo-ba4-br100,5.0,8 tahun lalu,Kampus Orange,,True,netral
37,Rachmawati W.,https://www.google.com/maps/contrib/117004852331049525334?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKyWDCskuSjsyxS5lb0zBjveXrBODPP8pEWbLUa6TTPGOr0hA=s120-c-rp-mo-br100,5.0,2 tahun lalu,"There are only 11 universities in the world with ""LOGISTICS"" included in  the university's name ..and ""Universitas Logistik dan Bisnis Internasional"" is one of them.. and for sure the only one in Indonesia... Join ULBI  👍",,,positif
37,istiqomah syariah,https://www.google.com/maps/contrib/100950955233500129067?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKH-k4pHhbawTJ2BbD5Fy-qAbN9W0l2Xhda-6U-L2aMap8eCA=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kerenn kibarkan terus keseluruh dunia
ULBI idaman masa depan seluas lautan
ULBI impian maraih prestasi yang membanggakan 👍😍",,,positif
37,Listyo Adi P,https://www.google.com/maps/contrib/117538591362413722214?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUfLYiyVfBBBnjyKe1XfHxlNwbDfIOpXA1-EVpmyQ5Iy0UylRDB=s120-c-rp-mo-br100,5.0,2 tahun lalu,ULBI is an International Logistics and Business University which is the result of the merger of the Indonesian Postal Polytechnic and the Indonesian College of Logistics Management which focuses on logistics. As the primary college in Indonesia that centers on the logistic field of Coordinations and Supply Chain.,,True,positif
37,Diwan Sukmana,https://www.google.com/maps/contrib/115567590009889599956?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWLdVkkbujV7B9xZXUP2zv--HgwMWwNaubkBjo0UAhSD6hL5k5GPw=s120-c-rp-mo-ba2-br100,5.0,seminggu lalu,Ok,,True,netral
37,Adhie Surachman,https://www.google.com/maps/contrib/104108957008803907795?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXU82AL1-hjwXYPoIqIVLsleHDdu94eFQObVn7aKfL77o4XADFt=s120-c-rp-mo-ba6-br100,4.0,sebulan lalu,,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90C47ekYY1IBtCC0jOLXMy2JTnxypF8vPoOCmeaz4zWj61m9TUwyUxX5QYUMDa-TKqLcnkDJZuvoj75UOxF4pART0MzY1clX6hob9ggPlOPnJiTNrCyxKbZ4Kyg_GQ-Fk9uy5govHQ', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CCQt-XfPJyuPLxiBzsdw-lXl4mv75WsyTgX44eRDWmcONXKKl9_vGnoqoitVwjLOB_imdVoYjCP8TSoUMf6DizinRv_2f9xTZN2G6IjZ7GQBW7adzZCh56sWa_r7QXlLOG5zpx', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AipuxY3uU3VS_n6FC97pG_bmRRDPNMVvPJi7hQfLB6Ar-79LZjoIU2meOxiDXjMfR2bmLbmtwXCFOZP3gTEpbRVGv3O48qV-yBTydmZhN3A_2V-XbU33GIdYPUwh5KhSbfazASeg', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B0CdBQseXsgdSvMs6Y4x-jQDDA1SGJcGP50OpntBs1nsVMQKN6_ndVQ9NTR7IUeE9ZFn3MmngPBpQroY_L6w6HvEWDjcLMSe-su1JF1MQ-x4hpiQ8qzDIbQb0iCqcgWW1oh8uP', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90ALPzouPHMV_0LxHy07WzzCDrCDpTl6UgxMZDGBeRnJludIov4KYZPay8h9AhbkB3cLjQtpR_4f-D1NwA_gsEkYTqkmmtHW0VdheEPEqgxS580uCEtEMdhbrMUvJLEIae-HFwt1pg', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D-ym6v-OzjER202KlitNsC8C-8QiC1bC2HB1zRXUsfBS6tV3U3k7gZ_lLKwGKJxYqlR8fcnu_hOTAmqKpYK4O3bPFA73xsUihjRY643jJofog1LzaMMottXM5qlUwkJkO3ckbc']",True,
37,tutur ciput,https://www.google.com/maps/contrib/111556614195438078755?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWbC8EAvJBhpB00btMyMrqeeLCfvB2fJwL_JGvzle4A13shGyl_=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,"Kampuse adem, tenang, JD belajar serasa LG liburan, ke puncak",,True,positif
37,Sheila Zahra (sheilalocot),https://www.google.com/maps/contrib/112360635706383136375?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVpTsRsv8-3AB6LMxs0KcC3m_4Tg1B7R-7JPHFnY1yLCqOWYQ4=s120-c-rp-mo-ba3-br100,4.0,6 tahun lalu,so far so good :) proud being part of poltekpos student! this year my final year,,True,positif
38,Farrell Pratama,https://www.google.com/maps/contrib/112933823079943745944?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXnLs7rNQnMfPgNGq8THPlw3Sl2Map8G5fa4m7cyJ13blIE31HiRQ=s120-c-rp-mo-ba3-br100,5.0,setahun lalu,Sejuk luas,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90A7SvzC9tCTiPx-yFFE-K1UPvO4xDTSfPvejQAVmk7G4u66qZuCU7f9rLUXQB7gCiDs7ANESqvCTaDiY3xaia6NRWOLvgLLDhgrltdDla1qwyCRuqyhXaTWdR-6hf8gEMjAH4L9fQ', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AKkBQ0EiRg5n34s2RXu6FRrNA0NDlj1CCcDEg-A5xZw6_fSRab_SnPWuBkbNaDwewiz6HK7qrIpNIPhmOFfrf1PUFbpIslWJIAqiEi0PhQQtnggQsP9-vLaknWeh1FxOs1ALxx']",True,positif
38,Mohamad Ramadani Ariadin,https://www.google.com/maps/contrib/105749908255217635497?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXC3YJtUZJR94y3Gafqmc98TpSMtgHQEJEZt0r580MgfEqZPOTQ=s120-c-rp-mo-ba2-br100,5.0,7 bulan lalu,,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DDcTe0JI6bxvwJDQHb_cI73ocCQi-SMEsUhDcH2pUytZz2Sx5jFZM2-7AWlb_H68cq-7mMQY7WWMMLHICne5X_8s6Utzwo0vr1LaTQ9WQaRI5jFYkb0xz3_tv9kKUuARE16r8', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AKtfgP8N7-rk-8HbZHzRvRKoG9WWo_b2lqn3ny5IpewSzzV-NTej2fWb_2I8pDJzkV-xMKbUt0YXJq7M5sD3T9SBBLacpRUBV25_oS9iC-a00uSaZz2VeYihcyS7a149iSkrTx', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CuLQqEGTZWhdV-QyWyP4vNNWg7rnE8qgArd3GA_CaUwYNodQnzL-5CAjZbvbS0u51VbBb8yM9ILmCH16SCCnOia2LEtvisa1m2vNwuZvCprOPXA2il2iJcZleQik9xp1O-_KtstA', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Al8HOOF08nm9Z1lnolNoWpm9IKnseo8SO5ul9q78r3OFT20WS3-x7rW71EgHlLTgFuSLYvBauzb4zEFqvJoP_vbi6LYvjoV2MfKqaEzRVqDlkaVUN9GLtUeSK6km4LmoqZPOky', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C1xoPYje42XlhQU9olKGo7KizW6lO8SPfIuw9NirVcE5P-ThYNCeSLUYI6aeFJvWqdKPEmAFvlNeDhIAMldkXNhnRqvL-hGVTSgapLXF3tFXWnWyolsulbizmhbT8Junv5-3TljQ', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C_FAHpoaB-NK2Qps2Dlwfb2elSRTchjylyhnN1NGPFAJUbLINTisb4rUPGFQ3eXFEIts42QsvO0jGJ1D85UL-06QRCu886L2cpkmDULyzr1d3yzh4OLSKLhOjV9a3olx01-bYu', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DAZSCKiLE-VdNwTFnsVgBADNFaHvI-mhT1vUnmQoR_i_iohnKZWfx__JIeRp8WOdIVsn_KIS7oAaYtsJQ2ELLWrufT6W7xeQEaSdw_XdMWGNkyt7DwZlQPlehbPtjofpKnsWooRg', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CeKIg1LCLeWXo82AOfq_U29lqT4S_Cf5bkI4HjlGgHO6L4XGr9Di8KjwVVK7EIfg1HShe8ReOyat-MxNY_8bFGZG5CXWn77gJEhFvET4jKcv-Uc3FY587hpP2j_KBZULypmso5SA', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DEqvlgcPDNZm77_EUcdDuXC8wocz-4YLKyvLxyWs0WM-RtTB-qh6z5J1xvmqYnNNd9DnyLoNWYnq5hLMvpogjq5JBUdvLQLAhUd6pSLGquw7juKk09CPCMhoqoYkD70BpIdBS_', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Dze4gq_ht849bvm9atlTPivTfJN0qEn6aHKGGHGl7dS3ARojei7KCeHYFgnDLKAUt3sDS0jhpJm0--iXbMgKzC1i50DU3rBomaCYAgxVAIg6NMPhatAkZh1gucP9CXZy8wcSL6', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AZzXSpb0UDapJ1hYvLV4YX318XDqTYR8l1T2pEDtAd8DFtXgnapZiV69NdLyh9J1j6D6LKOsSV4aZE4_hPft5r-sTxuQibWYH_H0rMBv2D5CqtxZnhznxqU5Cg9RwDA73BfsCG', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AM347S386l0aFz-msPTfAe0Ev3cGMn6SnGksBft9fV_RyXAOG7lRhmIOz5eyPUrQMr6-ZcWt_0hhUP_CaDefa2pL9XMHtMZcRGkJ95SwO4HJp61Au1sAKfT_NfcjSQiTbh9tgQXA', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Ch3u5xpicQ5ruC-cztl0M5m3O9IkZ_OpNwd1Nk3B8mmlpQd3oQXTi6bbiK2A2mLmWPtu6dow1xsL46GCNXUDbvpzhthUe9TgeFhktUr8xigphInbrueQEyW8rhqEXosGe6ecpd', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AApq5rhMDqWRtn-zTo2YgArLW0O_kbpFVbikdwBWhtKJqEisjPGm4Armb1LqDjsh75m8uepciqP86Gf4Rh_9FlUlRac83JS_-sHLi14oMV2v9LC2T_hz5CEqkU0Hz4msMHB5-_Iw', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A9Ne4sYIrq6IGPG80C7W7SoodtDIMHQ46jsM7ADHXDvYQOaQANN9FjBG9U7QZSYrjs1lZNs8FNjc0Sh-wn-NLQr6NFznLlvJtP98Tvc904VeSP7RZm8scqBe-YrmYVv9qcZce-', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D6P0udQclqvmLG2KrjUNisc0tfrAiVTJAiWQUcImhNdH3njFhmcrbHjw418hVimMUWDJifG_VXhV3K9fKcqrZqvDu7Xgjzl2GDgfcHS6l7zrOiadQXjpIduHPAI4SzBcKE83Ubtg', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Bpgh5_orn4YKotd-vu0vAQRkWvEEfO_oSucVSoPt55vT8g4ubm5bk3ixd-2Pjw8MYlF6R46xUQHj4dQSH567W9rpxMKgxsuOSFFZLIvgBWHBD_IxK6FKu35xuKnuHHqkEzSc17', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Bqfc_LiE0UFCwwiVsE0mOh8n0iOiBLX-W8BzKV-Ww08_wdH2R5pifnJVuVqGOZVHd3Hs5bewsY0cUrgFSiWqnQFB8hYUY-6JTVWz_uJ03hn4TC0FEPOz-23oBXHj5uZITsVKNt', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CwGv-xVvoxoGKoDKth28edcqa6Br4qy_5KqHnZk0lk_-o6YTTL0oH0w8UOi6K2GfMqn4tEwIvCfGLBq2j-ErXiTjYXDeJF1SVVoG9xk2bfOHYb3VY9gjGYRZb3vG60Z1-0j-w', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D6fdXANOEITGqbihAioVkUjEUBEv3wA4G8AJfgHYBUIEzJkDfAYrRIVPbT3gePWFF6KLrvVr_Jk97cGVt3LLjjjcc8dLMnjlK_rYapEldxV9JLt_llpm7wTR7dkF1ed6dUGTcX9w', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BKRIDeyjw9LWpNUNwRW4taBNNQjlGFoaKtTLBPIDfXPCVd3UP-EJ94AOPkJ-vHnNB1-pTaJ0q2-ccJPCQd6_VjyGGuhMhRy8Uy5FcqmmPQt-_osZAsf6drPBwKTJTR1lpHELR9']",True,
38,Anonymous 777,https://www.google.com/maps/contrib/112020193309997258825?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU11NO_ZkpYaHHGm90NOniV9PHcgD-TWnlE7YmuKb_smEoqMwP71w=s120-c-rp-mo-ba6-br100,4.0,6 tahun lalu,This campus may need to be relocated into a bigger place/location. The current location is a bit too small.,,True,negatif
38,Amrizal Triyudanto,https://www.google.com/maps/contrib/113590974346013709513?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWutVSgkRGie_1ZLNiimWvMnPNw-9MVqa44YL-Uc0IBfgEvXiTR=s120-c-rp-mo-br100,5.0,11 tahun lalu,The best of Business Logistics education in Indonesia,,,positif
38,Irfan Aidil Putra,https://www.google.com/maps/contrib/115383547531148040405?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUTZ1kUKTMu9daoeJNHMrA22kxampsJ2mmgWhc8t-7Pk-Xc71SM=s120-c-rp-mo-br100,5.0,9 tahun lalu,Saya calon maba d4 lb d piltekpos,,,netral
38,Desty Pristiani,https://www.google.com/maps/contrib/113730932564009028523?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIaqxInio3tNL9vxHdizV2lDmNoqSzrp1TY5J8_lZWrnCDURTwK=s120-c-rp-mo-ba3-br100,5.0,5 tahun lalu,,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90A0y3ZJAXI2D67U06-qLUXBciTl5-3pS7uCrEwJVNohcllHvhs6TzPz-Dy5WnIFGuxb1QOJjE7HuoT7ebripjvujXXltomKvNPOtMWfZwBWAoTw5BF-vPi9EfU7nXNelFhSK0ovjQ', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D0pP2yib7UjrZdDedsakXYRJURmLceTAHHR0-4djR9qlHxR1Aeaqyoozkp_CscOZVjrNfxXIJwtFKRzOqRcEcgw1Xvl36LytM3vJYoQ6mSdw09h4cwLV2lazEyqHsVvwAeXwOoDQ', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B6i3XuxslH9EgBQKQVxtp2GyUsUAg5MNBgtEIVLqXyeRVg1R8LYDC80GdvH8cp-UPtLRZiQEA46fQznC4WWWPQEIQL-EOr9h8ZsJHW7R_38OO4ZLqlqM6kPBnLdqEW8C_2fQeH', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DsgiNSQX4C0CYWCTeCQpaz_Dtq0pJ4yQ2Ll7rLG8P0p7P1YwA7S800VAxGP1PCAE0-Ef0FVTYEjQ8dgqgrfvy2rNaP-b2kB5mbvRVyhCFFxWeHxibZv0mv1aF2fKJaPXmWjFZaDw', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AdANLzA4vw0DZZurqVVG-74XLJUcoxi_p1KIq4TB8mWaq3h0djqcm7nBZcM3Ob3xpRZbqrASjNS-j0vBrCo2rp0zFqC8S0s8HIxxj8oVcHR2F5hjIC6zFvSAKG0efJ_f7tPjg', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BwL6gK7yEfCzzInOtZP92gZyAdcg4JJ549p6EYPUerI8X8UDgM_FzPSpPCRm211Ch-xiAqlOBTqZdvjR_J7Me_jmqeh-RGGkmwnvESGg84uV1nBKkWAHv5F2aPxABjRqcXfDUm']",True,
38,Made Yadi,https://www.google.com/maps/contrib/108488262956146300910?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWZ1XPjN0nlwdGSWkeIP71WNrppYKLJVljwRSrH3rOWZy5rdwRc=s120-c-rp-mo-br100,5.0,5 tahun lalu,Tempat menuntut ilmu pengetahuan yang baik,,True,positif
